,Event ID,Database,State,AllComments,year_storm,flash_flood_present,wind_speed
186,30648,Wind,VIC,"30 houses damaged in Cranbourne by strong gusts.115 km/hr at Laverton. Many tiles lifted. Trees down. Blackouts, girl struck by lightning. Narrow path of tree damage at Kingston heath golf club.Wall collapses at Heildleburg.",1983,FALSE,115 km/hr
187,30648,Lighting,VIC,"30 houses damaged in cranbourne by strong gusts.115 km/hr at Laverton. many tiles lifted. trees down. Winds appear to be assw tstorms.Blackouts, girl struck by lightning.Narrow path of tree damage at Kingston heath golf club.Wall collapses at h'burg.",1983,FALSE,115 km/hr
188,30658,Wind,VIC,"Roads flooded. winds estimated at 100 km/hr.Portable building knocked off foundations.Cars damaged by hail,trees stripped,uprooted.Roofs blown off.windscreens smashed.Chickens killed by hail.",1984,FALSE,100 km/hr
189,30658,Hail,VIC,"Roads flooded. Winds estimated at 100 km/hr. Portable building knocked off foundations. Cars damaged by hail,trees stripped,uprooted. Roofs blown off. Windscreens smashed. Chickens killed by hail.",1984,FALSE,100 km/hr
190,30658,Rain,VIC,"Roads flooded. winds estimated at 100 km/hr.Portable building knocked off foundations.Cars damaged by hail,trees stripped,uprooted.Roofs blown off.windscreens smashed.chickens killed by hail.",1984,FALSE,100 km/hr
191,30662,Wind,VIC,"102 km/hr at ess apt.widespread reports of minor wind dame from metro area.tiles taken off roofs, trees down,power failures etc.thunderstorm activity associated with cold outbreak.numerous sightings of funnel clouds over bay.wall cloud sighted over se su",1984,FALSE,102 km/hr
192,30662,Tornado,VIC,"102 km/hr at ess apt.widespread reports of minor wind dame from Metro area.Tiles taken off roofs, trees down,power failures etc.Thunderstorm activity associated with cold outbreak.Numerous sightings of funnel clouds over bay.Wall cloud sighted over se su.",1984,FALSE,102 km/hr
193,30667,Wind,VIC,"Houses unroofed, powerlines and trees down. Laverton records highest ever gust to date of 154 km/hr.",1985,FALSE,154 km/hr
194,30683,Wind,VIC,"48kts at amml, 47kts at ammb. roof damage and trees uprooted.",1987,FALSE,48kts
195,30685,Wind,VIC,"53kts at grovedale,50kts at amml, 48kts at amlv.50 houses damaged in Geelong, others in Melbourne. Trees and power lines brought down.",1987,FALSE,53kts
196,30687,Wind,VIC,"104 km/hr amml. roof taken off house at Melton, damage also reported from taylors lakes, sunshine and some Northern suburbs.",1987,FALSE,104 km/hr
197,30691,Wind,VIC,Power failures due to strong gusts. Flash flooding in fawkner. Houses unroofed. main damage in Coburg and nunawading. Winds of 93 km/hr quoted in sev wx summ.,1987,TRUE,93 km/hr
198,30691,Rain,VIC,Power failures due to strong gusts. Flash flooding in fawkner. Houses unroofed. ain damage in Coburg and Nunawading. Winds of 93 km/hr quoted in sev wx summ.,1987,TRUE,93 km/hr
199,30735,Wind,VIC,"100's houses damaged, trees uprooted by squall line.suburbs most affected - Cranbourne,Beaumaris,Frankston,Springvale,Moorabbin,Cheltenham,Hampton Park,Nunawding,Ringwood.SES had 600 calls.mfb 70 calls.Max gust 130 km/hr Point Wilson.",1991,FALSE,130 km/hr
200,30752,Wind,VIC,"Widespread damage from land gales during evening.Max gust at frankston-130 km/hr,dunns hill-122 km/hr,Sheoaks-115 km/hr.Spotter reports of wind damage from Lethbridge,Pakenham,Sunshine,glen forbes,Longwarry.Vicses attend 772 calls.",1992,FALSE,130 km/hr
201,30766,Rain,VIC,82mm in 50minutes. Gusts to 75km/hr.,1992,FALSE,75km/hr
202,30800,Wind,VIC,Gusts to 85km/hr rain 45mm in 30 minutes sparse small hail,1992,FALSE,85km/hr
203,30800,Hail,VIC,"Gusts to 85km/hr, rain 45mm in 30 minutes, sparse small hail",1992,FALSE,85km/hr
204,30800,Lighting,VIC,Gusts to 85km/hr rain 45mm in 30 minutes sparse small hail,1992,FALSE,85km/hr
205,30800,Rain,VIC,Gusts to 85km/hr rain 45mm in 30 minutes sparse small hail.,1992,FALSE,85km/hr
206,30812,Wind,VIC,65mm in 40 minutes. Wind to 55 km/hr,1992,FALSE,55 km/hr
207,30812,Rain,VIC,65mm in 40 minutes. Wind to 55 km/hr,1992,FALSE,55 km/hr
208,30813,Wind,VIC,65mm in 40 minutes wind to 35 knots,1992,FALSE,35 knot
209,30813,Rain,VIC,65mm in 40 minutes wind to 35 knots.,1992,FALSE,35 knot
210,30820,Wind,VIC,Pt Wilson Automatic Weather Station  reported wind of 50 knots. Storms occured in Melbourne and Geelong.,1993,FALSE,50 knot
211,30820,Rain,VIC,Pt wilson Automatic Weather Station  reported wind of 50 knots. Storms occured in Melbourne and Geelong.,1993,FALSE,50 knot
212,30866,Wind,VIC,Rainfall 18mm in 10 mins 3cm hail 30/40 knot wind gusts,1993,FALSE,40 knot
213,30866,Hail,VIC,"Rainfall 18mm in 10 mins, 3cm hail, 30/40 knot wind gusts",1993,FALSE,40 knot
214,30866,Rain,VIC,"Rainfall 18mm in 10 mins, 3cm hail, 30/40 knot wind gusts",1993,FALSE,40 knot
215,30894,Wind,VIC,Storm centred middle of the national park. 15mm rain in 30 mins. Sheoks Automatic Weather Station  registered wind 20035/57 kt at 1902.,1993,FALSE,57 kt
216,30894,Rain,VIC,Storm centred middle of the national park. 15mm rain in 30 mins. Sheoks Automatic Weather Station  registered wind 20035/57 kt at 1902.,1993,FALSE,57 kt
217,30906,Wind,VIC,"Roof damage to houses. Line of storms approached from the west. Gusts to 58kts at Aire (1706), Sheoaks gusts to 45 kts (1747), Grovedale gusts to 60 kts (1747)",1993,FALSE,58kts
218,30906,Rain,VIC,"Roof damage to houses. Line of storms approached from the west. Gusts to 58kts at Aire (1706), Sheoaks gusts to 45 kts (1747), Grovedale gusts to 60 kts (1747)",1993,FALSE,58kts
219,30911,Wind,VIC,Wind gusts to 51 kts. Tornado sighted to the SW at 6 to 10km. Rainfall 13.8mm in 20 minutes.,1993,FALSE,51 kts
220,30911,Rain,VIC,Wind gusts to 51 kts. Tornado sighted to the SW at 6 to 10km. Rainfall 13.8mm in 20 minutes.,1993,FALSE,51 kts
221,30911,Tornado,VIC,Wind gusts to 51 kts. Tornado sighted to the Southwest at 6 to 10km. Rainfall 13.8mm in 20 minutes.,1993,FALSE,51 kts
222,30953,Wind,VIC,Squall line developed to the west of Melbourne. 2cm hail repoted at St Albans. Flash Flooding  caused water damage at Frankston Shopping Centre (Target and Kmart ). Strong wind gusts also reported. Frankston Automatic Weather Station -  100km/hr.,1993,TRUE,100km/hr
223,31003,Wind,VIC,Thunderstorm to the West. Westerly squall of 45-55knots. max gust 65 knots,1994,FALSE,55knot
224,31003,Rain,VIC,Thunderstorm to the West. Westerly squall of 45-55knots. max gust   65 knots,1994,FALSE,55knot
225,31037,Wind,VIC,Pt Wilson gust to 102km/hr. there were other storng gusts below 90kph minor damage at Hoppers Crossing,1994,FALSE,102km/hr
226,31113,Wind,VIC,Gusts to 92km/hr,1995,FALSE,92km/hr
227,31144,Wind,VIC,"25mm in 15 minutes, wind gust at Benalla ses estimated 90km/hr",1995,FALSE,90km/hr
228,31144,Rain,VIC,"25mm in 15 minutes, wind gust at Benalla ses estimated 90km/hr",1995,FALSE,90km/hr
229,31162,Wind,VIC,Maximum gust reported by the automatin weather station was 96km/hr. This is consistant with the damage suffered although higher gusts probably occurred.,1996,FALSE,96km/hr
230,31172,Wind,VIC,"Severe gusts reported in the central district with thunderstorms. The maximum gust at leopold was estimated at around 100km/h. ""extreemly"" strong wind was reported at Woolami (Phillip Island).",1996,FALSE,100km/h
231,31175,Wind,VIC,"Thunderstorm with large hail to 2cm, heavy rain, severe gusts to 93km/h and severe lightning.",1996,FALSE,93km/h
232,31175,Hail,VIC,"Thunderstorm with large hail to 2cm, heavy rain, severe gusts to 93km/h and severe lightning.",1996,FALSE,93km/h
233,31175,Lighting,VIC,"Thunderstorm with large hail to 2cm, heavy rain, severe gusts to 93km/h and severe lightning.",1996,FALSE,93km/h
234,31176,Wind,VIC,Horsham : Thunderstorm with severe squalls estimated at 111km/h. Trees were uprooted.,1996,FALSE,111km/h
235,31197,Wind,VIC,Violent storm at eldorado caused damaging winds estimated at 100km/h. 24mm rain was recorded nearby.,1996,FALSE,100km/h
236,31197,Rain,VIC,Violent storm at eldorado caused damaging winds estimated at 100km/h. 24mm rain was recorded nearby.,1996,FALSE,100km/h
237,31228,Wind,VIC,A severe thunderstorm at Longerenong produced large hail to 3cm and wind gusts to 118 km/h. the storm destroyed crops and farm buildings were badly damaged.,1997,FALSE,118 km/h
238,31228,Hail,VIC,A severe thunderstorm at Longerenong produced large hail to 3cm and wind gusts to 118 km/h. The storm destroyed crops and farm buildings were badly damaged.,1997,FALSE,118 km/h
239,31231,Wind,VIC,On 26/11/97 at Bullioh a thunderstorm caused tree damage. Recorded gusts were 88 to 100km/hr.,1997,FALSE,100km/hr
240,31232,Wind,VIC,"At Yarrawonga on 27/11/97, a downburst produced 130km/h win.",1997,FALSE,130km/h
241,31236,Wind,VIC,At Myrtleford on 13/12/97 a severe storm with wind speeds estimated at around 100km/h caused damage to trees.,1997,FALSE,100km/h
242,31237,Hail,VIC,"At Tawonga on 13/12/97, severe wind gusts estimated at 100km/h caused damage to trees. Other locations in the northeast that reported wind damge were Wangaratta, Boorhaman, Benalla, and Corryong. 3 cm hail was reported at Benalla",1997,FALSE,100km/h
243,31237,Wind,VIC,"At Tawonga on 13/12/97, severe wind gusts estimated at 100km/h caused damage to trees. Other locations in the Northeast that reported wind damge were Wangaratta, Boorhaman, Benalla, and Corryong. 3 cm hail was reported at Benalla",1997,FALSE,100km/h
244,31258,Wind,VIC,"On 7th february 1998 severe storms were reported in the Northeast at Corryong, Cudguwa and Tintaldra. Buildings were damaged and trees downed. Reports also indicated narrow damage paths. Wind speeds were estimated to be in excess of 100 km/h.",1998,FALSE,100 km/h
245,31271,Wind,VIC,"23/10/98. Severe storms occurred in the Central district. 2cm hail was reported at Anglesea, a funnel cloud was observed at Queenscliff, 111km/hr gust reported at Point Lonsdale and Aireys Inlet automatic weather station recoded a 100km/hr gust.",1998,FALSE,111km/hr
246,31271,Hail,VIC,"23/10/98. Severe storms occurred in the Central district. 2cm hail was reported at Anglesea, a funnel cloud was observed at Queenscliff, 111km/hr gust reported at Point Lonsdale and Aireys Inlet automatic weather station recoded a 100km/hr gust.",1998,FALSE,111km/hr
247,31273,Wind,VIC,Severe gusts to 91km/hr was reported with s storm.,1998,FALSE,91km/hr
248,31274,Wind,VIC,"A storm produced small hail, heavy rain and severe gusts to 93km/hr.",1998,FALSE,93km/hr
249,31282,Wind,VIC,A storm near Donald (Wimmera) produced gusts to 90 km/hr.,1999,FALSE,90 km/hr
250,31286,Wind,VIC,Wind to 90km/hr was reported. Trees were broken/uprooted.,1999,FALSE,90km/hr
251,31290,Wind,VIC,"At Myrtleford in the Northeast, severe gusts in excess of 100km/hr (estimated) caused damage to trees and buildings.",1999,FALSE,100km/hr
252,31303,Wind,VIC,Storms produced gusts to 93km/hr at Longerenong.,1999,FALSE,93km/hr
253,31304,Wind,VIC,"At Tatura, severe gusts estimated to be in excess of 94km/hr caused damage to trees. Similar damage occurred in the Benalla area.",1999,FALSE,94km/hr
254,31322,Wind,VIC,A thunderstorm 75km south of Horsham produced wind gusts inexcess of 85km/hr which damaged trees.,1999,FALSE,85km/hr
255,31340,Wind,VIC,29/05/2000. Thunderstorms with squalls and severe gusts occurred in the Melbourne Metropolitan area. Fawkner Beacon AWS recorded severe gusts to 124km/hr.,2000,FALSE,124km/hr
256,31349,Wind,VIC,"30/09/2000. A cold front which passed through southern Victoria produced squalls, severe damaging wind, thunderstorms and small hail. Other recorded gusts by AWS were Mt Gellibrand 137km/hr, Pt Wilson 111km/hr.",2000,FALSE,137km/hr
257,31380,Wind,VIC,"At Horsham, severe gusts to around 90km/hr were reported.",2001,FALSE,90km/hr
258,31381,Wind,VIC,"At Robinvale in the Mallee, severe gusts caused damage to buildings. A severe gust to 108km/hr was recorded at Walpeup AWS.",2001,FALSE,108km/hr
259,31382,Wind,VIC,"At Mt Tarrengowa near Maldon, severe gusts to 115km/hr were reported. At Maldon some damage to buildings occurred.",2001,FALSE,115km/hr
260,31391,Wind,VIC,A thunderstorm produced severe winds at Warrnambool. The AWS recorded a maximum gust of 106km/hr.,2001,FALSE,106km/hr
261,31403,Wind,VIC,Storms and severe winds caused damage in the Carina/ Murrayvill areas. Trees and buildings were damaged. Mildura AWS recorded a max gust of 96km/hr.,2001,FALSE,96km/hr
262,31404,Wind,VIC,"At Donald in the Wimmera, severe wind caused damage to trees. Horsham aws recorded a 91km/hr gust. Damage was also reported at Ararat.",2001,FALSE,91km/hr
263,31405,Wind,VIC,"At Sunbury, 93km/hr gusts were reported. Melbourne Airport AWS recorded gusts to 94km/hr.",2001,FALSE,93km/hr
264,31406,Wind,VIC,A gust to 122km/hr was recorded at Leopold. Minor tree damage occurred.,2001,FALSE,122km/hr
265,31425,Wind,VIC,A storm produced gusts to 91km/hr at Horsham.,2002,FALSE,91km/hr
266,31426,Wind,VIC,At Swan Hill a thunderstorm severe wind gusts to 124km/hr. The airport terminal building roof was blown off and other building damage was sustained. The SES were called to over 40 jobs.,2002,FALSE,124km/hr
267,31429,Wind,VIC,At Geelong Airport a gusts to 90km/hr was recorded.,2002,FALSE,90km/hr
268,31431,Wind,VIC,At Philip Island severe gusts to 90km/hr were reported . 20mm of rain was recorded.,2002,FALSE,90km/hr
269,31439,Wind,VIC,"Severe storms which produced heavy rain, severe winds and hail occurred in the Melbourne area. At Wheelers Hill heavy rain, winds gusts to 100km/hr and hail were reported.",2002,FALSE,100km/hr
270,31439,Rain,VIC,"Severe storms which produced heavy rain, severe winds and hail occurred in the Melbourne area. At Wheelers Hill heavy rain, winds gusts to 100km/hr and hail were reported.",2002,FALSE,100km/hr
271,31468,Wind,VIC,At Horsham damage occurred to buildings and trees. A maximum gust of 107km/hr was recorded.,2002,FALSE,107km/hr
272,31488,Wind,VIC,"Initial 58kt gusts, eased to 46kts at 04:50Z, then to 18kts by 05:03Z. Mean wind of 44kts dropped to 36kts by 04:50Z. No reports of damage and no other reports of severe winds. Very localised severe winds, radar shows thunderstorm is direct hit at YMES.",2003,FALSE,58kt
273,31519,Wind,VIC,"Wind gusts to 90km/h and 50mm of rain in 45min was reported at Knowsley, East of Bendigo.",2003,FALSE,90km/h
274,31519,Rain,VIC,"Wind gusts to 90km/h and 50mm of rain in 45min was reported at Knowsley, East of Bendigo.",2003,FALSE,90km/h
275,31520,Wind,VIC,"At Broadford, wind gusts up to 100km/h and flash flooding were reported.",2003,TRUE,100km/h
276,31520,Rain,VIC,"At Broadford, wind gusts up to 100km/h and flash flooding were reported.",2003,TRUE,100km/h
277,31523,Wind,VIC,"At Mildura 43.4mm of rain fell in 22 minutes, wind gusts up to 110km/h were reported and the AWS was hit by lightning. Building damage was reported at Merbein to the west.",2003,FALSE,110km/h
278,31523,Rain,VIC,"At Mildura 43.4mm of rain fell in 22 minutes, wind gusts up to 110km/h were reported and the AWS was hit by lightning. Building damage was reported at Merbein to the west.",2003,FALSE,110km/h
279,31534,Wind,VIC,At Mildura a wind gust to 53kt (98km/h) was recorded and visibility was reduced to 100m with the passage of a thunderstorm.,2003,FALSE,53kt
280,31535,Rain,VIC,At Stawell 41mm of rain was recorded in 20min and flash flooding was reported. Flood waters were 1ft deep across roads and paddocks. Wind speeds were estimated at around 80 to 90km/h.,2003,TRUE,90km/h
281,31543,Wind,VIC,At Bendigo 22mm of rain fell in 1 hour and strong wind gusts to 91km/h were reported. Wind damage resulted in trees being uprooted and powerlines blown down. The SES were called to 35 jobs and over 1600 houses lost electricity.,2003,FALSE,91km/h
282,31547,Wind,VIC,At Bullioh winds to 100km/h and 22mm of rain in 35min were recorded with the passage of a thunderstorm. Tree and building damage were reported.,2003,FALSE,100km/h
283,31547,Rain,VIC,At Bullioh winds to 100km/h and 22mm of rain in 35min were recorded with the passage of a thunderstorm. Tree and building damage were reported.,2003,FALSE,100km/h
284,31550,Wind,VIC,A gust of 95km/h was reported as a storm moved through Albury.,2004,FALSE,95km/h
285,31566,Tornado,VIC,"In Noble Park/ Mulgrave tree damage, tiles off roofs, signs blown down and pergolas lifted next door late in the evening. From a damage assessment it is likely that a F1 tornado with winds of 115 to 150km/h occurred. The damage path was 3.2km long and from 50 to 200 metres wide.",2004,FALSE,150km/h
286,31703,Wind,VIC,27032G73kts,2006,FALSE,73kts
287,31792,Wind,VIC,Widespread wind damage. Gusts to 56kts recorded at by Shepparton AWS,2009,FALSE,56kts
288,31792,Tornado,VIC,Verandah blown off. Extensive tree damage ruslting in multiple road closures. Power outages for a few hours. Orbost AWS recorded gusts to 55kts.,2009,FALSE,55kts
289,31796,Tornado,VIC,"Major tree damage, strongest winds estimated at 97kts.",2009,FALSE,97kts
290,31801,Wind,VIC,"Various AWS reports around Melbourne with line of TS/SH. 51kts PTWI at 10:14am, 54kts YLVT at 10:20am, 51kts YMML at 10:26am, 57kts FAWK at 10:34am, 61kts STK at 10:35am.",2010,FALSE,51kts
291,31801,Wind,VIC,"Extensive damage in the central and western side of Wangaratta. Trees uprooted, power lines down and structural damage to buildings. 47knot wind gust at Wangaratta AWS at 12:09pm.",2010,FALSE,47knot
